A11,334545,436107,559739,717625,907229,1154420,1393222,1689619,1954363,2256310,2495581,2798930,3077132,3344355,3614030,3920091,4216457,4546673,4743710,5035207,5362046,5631946,6040601,6453436,6933620,7550211,8232746,9019440,9848964,10651621,11352556,11865616,12247276,12531689,12658694,12893232,12896261,12929646,12910721,12831659,12915455,12956166,13118880,13349201,13765907,14041770,14447274,14670472,14855794,15018520,14956866,14775857,14668750,14648969,14690659,14762539,15083436,15400457,15808963,16176319,16547582,16692755,16801095,16760290,16612346,16363241,16100038,15830323,15574145,15290429,15179899,15350886,15993421,17163865,19742962,24431662,32159538,40164656,46976180,51600427,54552955,56617269,58099913,58701882,57873687,56310453,54353818,52490067,50642142,49108939,47303457,45864801,44601769,44229450,44401807,45236129,46906771,48620700,50645837,52011241,53714547,55061626,56316714,57033252,57374110,57226161,56795434,56485133,56405091,56166133,55869407,55574307,55314908,55101299,55031623,54935026,54512672,54004907,53269243,52572650,51825776,51267991,50867400,50501947,49887108,49200544,48570313,47844457,47106451,46478872,46055903,45666627,45380439,45237164,45162672,45094628,45068125,44985961,44902029,44616003,44443287,44106941,43547854,42889328,41890549,41044349,40223493,39820599,39446830,39232966,38862295,38504118,38062233,37518794,36996078,36484973,36042895,35508222,34971079,34495689,34072110,33666267,33539812,33529016,33335993,32980577,32560372,31965498,31073071,30383837,29806003,29319577,28599483,27995960,27336757,26713395,26073670,25547540,25096325,24515988,24038801,23540730,23291318,23078329,23038868,22828288,22346711,21826431,21481049,21354544,21300077,21351044,21471555,21596398,21613490,21767060,21765706,21900153,21726319,21490204,21451244,21491765,21051549,20978024,20703501,20320134,19696360,19079151,18323418,17709699,16963597,16193141,15303876,14658554,14066936,13442890,12513436,11689270,11138148,10744082,10304414,9878344,9372097,8971860,8738121,8516016,8234640,7995113,7775494,7561634,7338831,7173351,6971839,6817011,6614364,6432653,6205776,6015115,5754931,5547107,5270596,5033332,4777697,4519179,4280965,4070016,3857907,3700904,3511553,3347799,3181792
A12,339155,428725,550000,731125,928243,1168890,1400792,1681641,1972342,2238869,2476385,2774442,3022765,3336670,3618103,3915647,4197137,4478571,4740171,5083474,5366987,5673975,5995620,6433292,6901620,7505109,8209247,9073752,9805322,10551264,11248303,11827015,12130583,12465459,12672634,12760112,12857447,12859922,12863245,12833460,12800177,12849072,13088489,13236044,13665770,14000766,14359629,14654333,14857218,14898425,14896643,14724392,14613773,14549296,14616734,14719209,15011611,15274965,15740967,16122345,16473566,16643622,16720293,16669586,16537579,16280233,16047719,15773514,15541730,15231750,15195480,15300260,15968952,17110291,19681966,24334769,32041921,40109343,46914896,51554102,54421691,56594448,57991657,58612875,57827615,56328558,54395246,52545452,50610127,49089851,47264246,45848932,44645547,44244942,44413933,45217323,46937751,48666419,50584640,51970443,53690090,55115637,56351885,57044601,57386379,57219896,56778130,56533589,56368861,56204929,55804886,55621824,55308222,55115213,54987645,54892334,54527835,53963036,53285293,52638516,51899070,51298379,50858831,50469799,49892344,49254212,48594231,47846951,47114467,46455464,45998783,45691313,45435194,45271840,45127964,45074076,45030651,44986534,44918727,44694323,44414758,44129900,43537268,42826905,41910796,41069827,40255317,39795310,39472996,39261646,38857259,38467890,38060951,37537674,36980533,36495134,36016955,35491366,34962699,34458739,34031887,33644967,33467414,33432276,33312768,32945837,32506368,31933281,31092057,30327551,29825527,29309167,28609070,27955262,27294609,26722002,26042752,25518648,25068206,24516589,24015855,23552024,23272376,23059158,23053283,22795629,22354776,21816663,21436841,21333940,21295208,21351132,21442303,21602399,21607613,21710319,21726896,21874220,21714541,21453664,21436030,21446585,21005668,20926687,20653107,20267753,19683811,19046618,18286553,17679169,16921288,16164246,15284870,14631050,14046103,13402103,12484699,11661002,11113189,10738074,10275874,9849344,9348299,8946925,8721252,8485904,8235112,8004379,7753305,7552786,7342180,7140682,6962206,6812499,6612088,6405920,6183174,5985803,5747272,5526091,5245988,5019113,4761284,4511696,4272365,4047062,3844851,3657773,3500578,3326447,3188815
A13,333239,426892,538562,682625,901952,1124446,1378524,1642733,1880320,2176704,2419601,2687062,2952574,3257956,3546944,3828003,4070479,4352718,4671329,4931171,5228007,5521304,5872096,6302100,6721340,7311065,7977755,8744982,9593017,10288337,10933057,11506699,11912730,12155592,12328817,12453821,12537633,12561300,12590547,12526115,12515774,12533640,12668937,12904264,13287703,13591575,13938612,14199298,14440713,14505932,14504798,14359639,14228489,14167996,14227090,14341426,14553497,14861794,15276342,15679638,15961144,16164375,16262994,16128295,16046522,15856750,15661979,15358462,15090907,14835210,14755218,14796970,15363907,16464673,18804166,23091104,30331604,38248474,44827160,49612474,52803983,54998254,56415843,57317948,56633834,55118727,53103108,51372108,49511728,47826104,45997023,44712667,43464059,42922363,43055915,43991003,45503911,47200055,49256820,50794968,52399044,53793253,55130872,55904927,56204671,56104164,55819339,55442547,55182037,55057654,54852986,54535603,54175395,54105081,54004635,53902420,53585638,53088555,52361879,51696105,51009836,50490140,49988059,49644250,49060854,48491959,47794427,47055954,46396083,45755410,45234227,44947595,44723811,44444818,44356203,44367055,44421038,44300041,44236507,44037222,43860888,43468174,42991032,42374949,41393933,40507230,39823169,39315209,38938710,38766633,38387057,38068086,37518062,37062041,36551098,36002573,35555834,35025167,34519474,33996257,33573675,33151783,33007338,32940855,32813699,32500927,32041411,31466941,30639843,29913217,29356713,28830327,28158135,27541084,26890587,26269268,25656065,25121448,24666469,24133553,23686115,23163080,22864408,22676980,22666051,22356636,21953072,21462314,21062173,20944962,20955269,20996825,21059250,21191318,21254138,21364877,21296248,21480951,21350381,21075677,21001315,21037800,20651042,20541419,20228490,19909774,19333847,18681913,17940742,17382958,16642615,15811291,15025251,14349695,13770133,13145031,12242217,11443049,10875113,10480768,10068033,9656166,9114687,8764496,8529357,8302102,8029872,7806274,7566266,7357143,7153993,6976709,6784558,6632679,6425760,6275284,6050751,5822177,5598994,5382428,5110542,4878716,4633734,4397103,4143088,3949004,3756109,3581363,3404616,3249314,3107316
A14,328873,425638,524968,697107,896098,1142340,1342274,1629452,1893831,2155982,2433872,2710885,3004118,3271073,3534615,3844536,4088786,4381617,4662496,4959444,5226673,5536634,5884335,6249970,6737471,7298850,8029907,8745060,9519331,10266760,10955595,11434410,11883220,12150382,12335728,12411097,12542973,12570981,12492874,12511945,12476186,12539933,12632421,12854473,13253643,13586477,13894725,14169213,14422818,14419265,14462309,14352288,14210350,14126133,14162069,14309524,14547011,14859848,15238289,15654879,16003391,16087704,16284345,16163284,16074399,15820160,15627954,15343068,15077637,14839200,14715721,14799633,15344018,16472254,18871927,23146018,30365593,38317610,45176186,49769763,53064894,55219707,56690177,57416024,56842679,55331273,53245425,51402139,49689612,48159317,46221051,44869685,43675732,43126287,43258471,44155139,45783553,47458043,49486541,51069688,52581171,53921294,55311183,56128435,56395225,56245555,55939335,55663690,55404114,55280756,55042514,54724249,54300560,54232931,54206824,54046835,53726911,53261995,52590994,51820759,51102080,50640192,50164351,49700207,49202451,48601241,47928075,47166848,46496195,45892829,45341782,44985799,44811444,44608359,44438185,44378137,44462795,44475774,44300765,44134793,43977127,43566141,43066120,42389669,41479182,40578575,39812002,39357010,39026624,38801180,38401646,38068013,37575426,37107858,36567018,36088366,35542597,35065841,34543774,34043395,33544447,33174624,33040559,32950842,32805490,32525959,32074737,31476507,30643889,29938289,29417178,28845729,28191938,27535760,26880116,26259570,25661265,25128433,24640910,24135129,23682260,23157205,22850079,22662587,22667803,22373197,21953272,21448423,21101696,20984120,20939352,20988008,21069557,21225185,21245954,21366558,21361107,21461164,21367175,21102099,21021015,21013455,20644793,20540983,20232594,19897444,19329681,18690140,17949486,17374176,16622512,15858036,14997828,14375741,13783107,13133466,12220478,11436071,10877844,10480839,10075429,9671255,9149967,8759690,8536133,8296910,8047902,7805358,7566712,7370907,7161943,6972002,6788554,6643226,6423310,6258657,6037271,5820191,5586318,5368266,5113424,4884566,4635215,4398302,4153574,3941745,3759665,3566696,3388640,3252882,3108587
A15,314366,421486,530458,693625,865576,1149007,1363297,1647913,1894363,2166601,2444548,2728042,2934931,3252620,3507309,3808447,4080524,4367803,4597682,4917345,5207065,5509701,5875362,6268557,6725358,7259051,7936099,8754454,9518218,10254445,10943676,11448081,11770340,12059171,12182812,12357016,12446027,12539737,12432502,12414693,12388409,12466331,12565414,12826287,13217717,13503282,13838469,14107271,14337576,14368566,14333134,14217427,14116344,14046781,14127748,14202204,14456841,14807562,15199411,15594449,15884572,16082130,16171963,16092406,15989478,15727268,15526599,15288200,14956813,14737601,14638415,14791067,15395424,16593428,18941556,23358368,30831480,38852930,45631852,50204725,53404932,55457792,56923041,57677173,56952242,55591769,53580832,51789488,49989409,48454089,46624059,45305423,44035196,43605794,43690791,44596266,46320633,47893381,49896407,51411252,52997412,54310250,55755662,56477575,56816062,56602687,56271734,56097893,55779619,55586667,55351572,55087466,54695358,54539179,54442481,54474787,53985648,53541646,52846684,52203054,51378898,50918226,50481519,50004391,49441418,48809819,48215031,47414274,46725144,46106734,45627465,45248999,45054249,44908027,44744849,44704966,44696965,44705433,44537692,44348564,44144535,43792395,43241481,42548561,41683435,40769667,39926514,39532322,39189834,38948518,38556835,38215658,37741746,37233343,36646890,36180479,35673005,35133695,34645378,34136354,33651282,33254003,33100888,33059198,32878606,32610816,32165839,31566205,30688788,29938108,29459781,28908638,28191520,27594499,26940116,26362607,25661303,25162112,24714195,24151277,23706998,23204288,22915987,22731575,22684414,22431139,21993925,21493403,21139843,21026465,20951981,21025006,21056933,21258454,21237039,21406273,21375365,21491553,21374511,21104712,21058166,21081247,20667357,20542931,20272145,19898226,19341270,18711249,17943437,17322785,16624072,15861589,14994983,14360600,13781471,13147921,12249141,11437858,10903437,10484277,10068258,9661431,9146183,8742650,8517843,8312130,8028985,7785505,7571246,7385761,7158619,6960934,6778254,6617736,6419302,6254119,6017129,5840217,5576721,5386559,5114490,4880514,4619761,4397158,4151334,3949663,3747289,3570880,3405901,3227749,3101837
A16,207133,300671,400649,548375,719639,960582,1187798,1440001,1717356,2003488,2273503,2525466,2791662,3108984,3347605,3673012,3950826,4257475,4493669,4779687,5104616,5413846,5710747,6140367,6621199,7168925,7843099,8608331,9414475,10113960,10815794,11287702,11632823,11908421,12132216,12264767,12315938,12379097,12354495,12282329,12335392,12306879,12477173,12713183,13038321,13420157,13785902,14016251,14232364,14284577,14309092,14126174,14059649,14020936,14026242,14140701,14396572,14724417,15148433,15507555,15823159,16037677,16111622,16059061,15954172,15732638,15509941,15187471,14974487,14732692,14567655,14682931,15319350,16337240,18741329,23131251,30333254,38160161,44911508,49590587,52681112,54728627,56252670,57128548,56391038,54824013,52897477,51109619,49270510,47697348,45843315,44528198,43276267,42843580,42928957,43801589,45425028,47120647,49164147,50616459,52276787,53665475,55004272,55703330,56040019,55956048,55559411,55216894,55024175,54863920,54558067,54346761,54028110,53849053,53727030,53728456,53339815,52799763,52034850,51477479,50732326,50144853,49642734,49265522,48788003,48160843,47487964,46809997,46075320,45421519,44966378,44652266,44379577,44187750,44085311,44128818,44084553,44006929,43974127,43762283,43572564,43237109,42693195,42002444,41066012,40225310,39524130,38993908,38642441,38442630,38003217,37648711,37208921,36731569,36148471,35588219,35179049,34627659,34096782,33595438,33135700,32753436,32586317,32517771,32393341,32059862,31632816,31042511,30191884,29463464,28921944,28379087,27683103,27069888,26443836,25877013,25218703,24702551,24236238,23744485,23248968,22790973,22540194,22319505,22294623,22069034,21657011,21111462,20736644,20632684,20552146,20622456,20662236,20820302,20831496,20953047,20934600,21066553,20954527,20694715,20704929,20715301,20273981,20146718,19912873,19545418,18951612,18354193,17644995,17024421,16307950,15621419,14763414,14143302,13550808,12967067,12067109,11277641,10757216,10355536,9954364,9525257,9021565,8655089,8408260,8168283,7908523,7664723,7404911,7207584,7014778,6815645,6615311,6453593,6264306,6079234,5864058,5666682,5430825,5210598,4996999,4780395,4542157,4319576,4089530,3907066,3704351,3548459,3394216,3231745,3110824
A17,225070,319463,412597,562750,732485,966977,1207572,1478479,1756810,2005129,2300703,2571125,2823527,3093059,3390639,3660267,3963553,4244817,4555709,4813447,5118834,5394227,5769821,6172281,6632849,7144345,7852769,8601220,9368075,10118585,10825678,11272583,11684824,11954568,12113482,12254439,12333315,12374796,12315996,12348301,12291997,12331174,12463600,12726516,13089516,13427276,13756314,14060793,14270744,14288589,14212311,14145076,14063971,13984597,14045401,14170962,14361029,14678379,15064945,15454292,15800170,15960142,16034049,15976505,15888440,15639768,15444398,15141581,14924145,14643316,14546673,14595981,15159044,16209838,18511266,22745606,29916603,37623398,44377827,48962049,52058038,54293379,55822691,56609106,55868859,54464721,52448091,50673561,48823752,47241578,45286598,43980574,42748231,42311611,42366576,43289504,44947195,46601071,48587651,50144448,51799650,53109517,54551587,55344371,55670642,55493721,55090508,54849343,54593901,54452772,54237308,53949499,53588633,53437523,53380823,53320403,52956695,52465257,51765456,51148700,50341596,49923381,49470095,49074759,48445878,47938137,47349591,46522445,45826096,45178227,44742336,44354414,44097166,44007687,43849396,43854341,43898687,43788728,43673324,43551263,43360071,43075146,42480974,41843619,40961046,40099716,39331407,38917834,38561741,38286978,37916398,37563261,37076010,36560294,36047883,35525481,35030474,34524266,34029915,33567578,33020281,32619965,32544598,32452223,32259364,31950237,31569657,30984463,30083396,29385854,28856596,28322708,27576813,27019569,26388514,25763435,25141899,24659490,24186613,23650047,23183851,22727470,22454881,22251834,22249085,22011175,21539914,21068413,20688259,20586497,20513877,20564105,20638353,20750133,20760855,20891206,20862965,20991909,20902705,20670332,20636215,20616943,20205867,20091011,19811216,19465460,18891283,18316389,17561609,17014034,16283043,15574266,14737907,14105373,13507986,12925578,12029879,11267085,10722990,10347318,9928176,9504947,9009793,8612845,8376461,8167773,7872228,7641098,7417600,7198759,6971046,6795232,6603345,6451175,6240744,6084548,5865178,5647495,5418879,5226090,4978145,4764316,4543426,4316302,4082167,3889389,3702241,3552710,3398473,3241807,3124314
A18,201398,272215,359221,496125,672606,865582,1092431,1331367,1532382,1832104,2099701,2340488,2636765,2917781,3158284,3498322,3768574,4036965,4303147,4601767,4872819,5213238,5524096,5968454,6354954,6937285,7649313,8371599,9171927,9870073,10517239,10990459,11387547,11705197,11920826,12005602,12098351,12153270,12128907,12102339,12093689,12185424,12345131,12551339,12937209,13214745,13582422,13887076,14127920,14179073,14165124,14032653,14012818,13936288,13984119,14087456,14339278,14659014,15104788,15486555,15820697,15948739,16090255,16010943,15953512,15678938,15498782,15236322,14968488,14674632,14589056,14722536,15275686,16339180,18655918,22978391,30205516,38080163,44823331,49290099,52557625,54717469,56300897,56782979,56157112,54783711,52750115,50975666,49075036,47630224,45756735,44406638,43152761,42703843,42759838,43669686,45302519,47086791,48987011,50507211,52170214,53509898,54858331,55662951,55993380,55842895,55483593,55132994,54975204,54804267,54483747,54242362,53877067,53676638,53657250,53562798,53197460,52755155,52018303,51404933,50641889,50126471,49749064,49240455,48712430,48106184,47502865,46744470,45991091,45353999,44943184,44534482,44320859,44170207,44079689,44010896,44070267,44021220,43913860,43765559,43517293,43182978,42661018,41964344,41079263,40244283,39427127,38948779,38646779,38446928,38003411,37630970,37179191,36658411,36106619,35604681,35147778,34566702,34056570,33568470,33092498,32712569,32580089,32533864,32359821,32008481,31553375,31035945,30142953,29428526,28891520,28363101,27654726,27055442,26402101,25808272,25202791,24691300,24222657,23734047,23258979,22805376,22506525,22269248,22287847,22019889,21599977,21110479,20730521,20612807,20530512,20570459,20626201,20804836,20767993,20882866,20919635,21013360,20922932,20703058,20637564,20639674,20216822,20098757,19862049,19483390,18924561,18308736,17606531,16993821,16285135,15552240,14734811,14092726,13532221,12915074,12034348,11245452,10735214,10336078,9909039,9506711,8981968,8609177,8361964,8153995,7882427,7632365,7379274,7194570,6965935,6782348,6574913,6433957,6239697,6049540,5849122,5646542,5414174,5204580,4954423,4750437,4503460,4294184,4071465,3873336,3693591,3531269,3375516,3218722,3074977
A19,134648,197852,298312,424750,612000,784796,1019548,1243499,1509102,1776719,2001601,2316686,2566479,2846794,3107912,3420622,3698964,3929876,4214574,4507447,4811647,5097725,5423562,5916613,6327726,6853769,7562251,8238863,9054396,9741141,10401458,10907332,11325258,11628443,11842247,12009891,12100964,12097039,12183111,12127481,12092432,12169674,12328803,12570127,12933567,13225774,13552174,13880624,14085917,14184706,14203949,14065029,13966822,13949104,14003610,14072306,14330817,14694826,15033428,15398917,15760354,15950039,16079785,16033372,15898056,15678034,15475014,15192720,14990906,14662485,14588218,14699969,15226504,16283207,18508467,22804298,29947034,37682766,44431786,48915157,52122621,54187440,55835466,56638851,55950350,54472236,52542657,50644288,48844943,47211060,45488934,44018077,42746176,42308840,42476549,43279838,44937109,46672854,48682084,50129523,51806373,53247523,54553542,55347857,55664744,55537414,55169830,54864654,54616050,54554686,54143218,53978199,53607454,53457632,53360590,53358368,53024988,52472600,51771779,51182951,50422005,49859395,49464263,49091506,48579940,47911691,47326998,46655564,45892095,45235848,44770188,44478344,44172606,43948597,43926591,43897972,43898501,43860754,43828525,43555135,43364772,43091945,42594676,41879372,40964455,40141205,39393746,38910986,38524045,38351199,38006262,37573800,37120561,36663486,36084022,35538914,35117795,34598758,34053881,33590221,33100523,32709901,32549195,32488119,32364842,32038559,31569414,31030614,30191469,29438974,28881403,28396129,27694230,27054431,26446547,25894448,25251631,24710352,24251542,23763492,23281958,22789790,22557597,22339441,22277965,22033758,21620893,21115262,20740706,20639081,20526227,20598733,20674929,20847618,20854308,20914092,20907287,21063652,20994825,20693113,20662732,20681343,20262002,20101718,19879207,19532359,18934925,18324935,17622469,17062822,16307802,15589389,14761823,14143181,13520439,12947068,12052117,11288459,10734648,10340729,9930150,9489441,8995338,8616577,8389208,8138743,7886512,7647605,7384370,7188264,6985610,6808737,6592225,6437177,6239031,6084792,5826922,5657001,5402420,5225104,4979567,4749908,4522051,4312337,4063034,3876218,3695336,3516572,3374967,3222187,3071139
A20,208169,281745,392467,531447,721819,954503,1183183,1450493,1693758,1938360,2216485,2539515,2766860,3084375,3385457,3696981,3906003,4231652,4507527,4809926,5069418,5367869,5708514,6113725,6611697,7111094,7863175,8564775,9388409,10096561,10762904,11214538,11668306,11869490,12119759,12194278,12319777,12325931,12306296,12240859,12245024,12283774,12480560,12690505,13053740,13310335,13711796,13956680,14149415,14255565,14244179,14104796,14042117,13944431,13996260,14109352,14367482,14671375,15030000,15483016,15795966,15974395,16072145,16012265,15899492,15661383,15436197,15166990,14930811,14686249,14592223,14672179,15248379,16354049,18654080,22979211,30311009,38054897,44773325,49371991,52484140,54713649,56187038,56984558,56273083,54811186,52800517,51007471,49193530,47685065,45860710,44428896,43277397,42726511,42829909,43715047,45369157,47062020,49083890,50544419,52292261,53614606,54887971,55710096,56020736,55895638,55587263,55245275,54961371,54830598,54541282,54323630,53995175,53821263,53735294,53679866,53264036,52795815,52068915,51413793,50713868,50207395,49713149,49264492,48708944,48171963,47584400,46803812,46100664,45456366,45006337,44603056,44376420,44229383,44069223,44028005,44069080,44091072,43943696,43735475,43548102,43243784,42644438,42054991,41147603,40259346,39451066,39015166,38653707,38422822,38061215,37685647,37218065,36701934,36122663,35661990,35175409,34612021,34104447,33610816,33132302,32771596,32597997,32568445,32370538,32088894,31680846,31062545,30173473,29491596,28963809,28416463,27713589,27134318,26472847,25885901,25292842,24761765,24327380,23774218,23336303,22849721,22550163,22342545,22335228,22076303,21642034,21144139,20778532,20675389,20581424,20633921,20696587,20853712,20847311,20975008,20963757,21078441,21000301,20754632,20715615,20686285,20296952,20152235,19910202,19510723,18981712,18365683,17654117,17060106,16339697,15603798,14775594,14139081,13545557,12941789,12055110,11276793,10748283,10346539,9931403,9503488,8994632,8629343,8387051,8157210,7873059,7666764,7412344,7207481,7005116,6789076,6609753,6449114,6261292,6077312,5849379,5664628,5434337,5234040,4980938,4761801,4535310,4290507,4082953,3880719,3698476,3523791,3371097,3216822,3093428
A21,194929,225540,248889,305000,357697,430349,510114,593989,655979,742052,821809,895000,998096,1090792,1186246,1310178,1437058,1590972,1755475,1996050,2274278,2614354,3050040,3604696,4294182,5128442,6111265,7116822,8015362,8929566,9645579,10377380,10988655,11437605,11836054,12196182,12582870,12871069,13149261,13537175,13903833,14323379,14876922,15329084,15915770,16370929,16716621,16956184,16896500,16658032,16273611,15887199,15769343,15637745,15635703,15758117,16029562,16488513,16875512,17375920,17738922,18065209,18323917,18647615,18744941,18837872,18895838,18861623,18691695,18637388,18409548,18218105,18066266,17918272,17862577,17829749,17960582,18251147,18550778,18964192,19333872,19690876,19964197,20234255,20317547,20437555,20452601,20571022,20654144,20860707,20970942,21289877,21551742,21956713,22354876,22904348,23503341,24223306,24924862,25711376,26438291,27114613,27742862,28400485,28739309,29188809,29471683,29813291,30017101,30270106,30443913,30746104,31012864,31323823,31518981,31857209,32096371,32425999,32732398,32997791,33212409,33396716,33623423,33707587,33772525,33843703,33861114,33838367,33847014,33847458,33788490,33621861,33597331,33479290,33267974,33099052,32897019,32593092,32193953,31868402,31498680,31184804,30828411,30524179,30177812,29793321,29553575,29377102,29319989,29268269,29180173,29010059,28809800,28525197,28167254,27853233,27532999,27101001,26738893,26317064,25836405,25385596,24990375,24627625,24230384,23877398,23467910,22998106,22440841,22047257,21824643,21595525,21363248,21101846,20785870,20539658,20288000,20052518,19789625,19587941,19344908,19131930,18877852,18694522,18481941,18253521,17970179,17669281,17445223,17321519,17136748,16950226,16740251,16548377,16352558,16138738,15906705,15703053,15303078,14766734,14530422,14452407,14288595,14194810,13992960,13714114,13452430,13144892,12832994,12644674,12402824,12121392,11769263,11533119,11298629,11073083,10657157,10266083,10023611,9883947,9739315,9562073,9247936,8990146,8868512,8723475,8463642,8237792,7971289,7718018,7449007,7201022,6976056,6763218,6545527,6387651,6166087,5965194,5769304,5581625,5411706,5231179,5083230,4949360,4785495,4643446,4519838,4393849,4261733,4130867,4035003
A22,193943,201342,232857,284125,345697,386784,465909,555082,625426,688557,759498,863708,933685,1037303,1129594,1248585,1386871,1533503,1705373,1909319,2172081,2499395,2944612,3458703,4163876,4948510,5830039,6851189,7696117,8594342,9315724,10012025,10603699,11135079,11533347,11887876,12210845,12542634,12849261,13155616,13561694,13975044,14556491,15073423,15572892,15980336,16485723,16675822,16633656,16366734,16036733,15652435,15533581,15471014,15487198,15624330,15875260,16298233,16693283,17190805,17588871,17977089,18231693,18463942,18619805,18747640,18759231,18787599,18666858,18609216,18398501,18237657,18049895,17894941,17790355,17757728,17910795,18105039,18451487,18849575,19185312,19599644,19835048,20088777,20202147,20334873,20361783,20498688,20539953,20735399,20895969,21210269,21442477,21804103,22244341,22771239,23341574,24024395,24737603,25527329,26221797,26947345,27581276,28152939,28617167,29046570,29372350,29646274,29938907,30239205,30421936,30695598,30917754,31256110,31507997,31862792,32160217,32504565,32701213,33068277,33222308,33468363,33611702,33758685,33916375,33884599,33881957,33941261,33927531,33855149,33797910,33742487,33638494,33483614,33343901,33220136,32913942,32548096,32275238,31936383,31558451,31212170,30894765,30559289,30175375,29873644,29583084,29453866,29362523,29389014,29244467,29062848,28861858,28597817,28317734,27920000,27576479,27225706,26808662,26340951,25957756,25510990,25091621,24709761,24361805,23941028,23553292,23085770,22575185,22156741,21908316,21734163,21486713,21198885,20897595,20664989,20406899,20145163,19904427,19677363,19470322,19217198,19025881,18794269,18580768,18367177,18077040,17828824,17548503,17408635,17247531,17053168,16820853,16665105,16452086,16226053,16006177,15775259,15377424,14844640,14601895,14522359,14355559,14250043,14072089,13817554,13527691,13239020,12961430,12760171,12490425,12192705,11871324,11605442,11361002,11133249,10743594,10345933,10064516,9965766,9818959,9633350,9289742,9036554,8917997,8775672,8521504,8292905,8019927,7780720,7493173,7252365,7017367,6788239,6598482,6398322,6177033,5969488,5786953,5615278,5424032,5263257,5118560,4972715,4795881,4662668,4530972,4407892,4277469,4165121,4067838
A23,172253,203087,206623,259250,316970,362326,437500,503388,585609,665129,738794,816293,911715,992186,1081456,1199470,1324157,1473476,1612923,1843041,2120784,2442512,2868776,3390617,4049547,4813204,5680601,6661726,7511268,8375482,9094365,9819622,10408415,10901693,11247354,11668885,12071728,12325977,12631872,12940732,13367350,13720692,14320639,14848991,15346532,15821444,16215432,16424706,16444399,16158587,15835506,15526349,15355782,15315924,15350116,15451019,15698095,16139265,16530408,17010068,17403445,17811418,18101857,18348860,18428331,18576872,18648627,18588887,18542375,18439147,18274173,18088844,17871749,17786343,17683463,17647554,17825262,18010197,18333006,18697395,19119641,19542957,19735109,19981274,20159947,20271108,20258600,20381612,20504050,20663449,20792975,21139101,21407067,21805915,22160136,22702467,23332760,23971216,24672012,25459902,26199109,26880660,27499973,28192855,28597326,28974253,29260394,29623548,29834904,30149915,30321829,30621111,30827562,31124393,31427936,31752870,31997258,32387752,32667565,32945230,33165462,33327269,33477861,33614223,33752739,33813991,33830299,33803665,33800759,33787982,33668527,33608369,33527729,33446757,33229539,33082067,32822458,32503201,32168583,31807274,31477980,31114664,30796613,30470166,30123741,29748554,29468741,29351968,29280705,29238085,29172258,29036283,28767838,28513560,28234729,27895460,27520720,27107446,26708819,26273992,25850954,25410351,25036957,24633555,24234211,23916263,23490226,23030500,22512490,22087559,21881356,21657333,21402270,21169965,20848333,20591230,20331652,20109956,19854877,19603353,19423651,19194150,18939414,18750521,18502297,18276033,18020291,17753736,17504902,17318429,17166625,16990721,16769976,16573293,16365187,16194988,15970716,15726172,15323770,14836308,14557743,14459118,14300284,14212718,13973262,13757581,13467354,13155090,12894008,12692728,12428628,12122616,11799874,11559011,11321345,11086953,10668288,10289518,10047914,9899453,9745990,9576673,9252866,8994110,8857766,8737862,8460165,8226737,7968357,7738134,7436018,7216475,6960142,6768872,6551690,6363088,6154008,5936638,5742916,5583477,5391133,5209599,5069489,4936621,4762485,4642153,4515359,4384644,4250352,4129551,4027454
A24,191468,214865,235844,288625,340364,413256,487119,561093,625000,714124,793970,862244,934286,1037223,1134910,1271063,1388226,1551225,1679836,1912612,2179689,2481988,2941490,3464696,4071933,4841769,5768917,6733637,7586241,8467476,9188999,9920459,10483808,11036286,11377475,11712170,12085679,12376757,12751810,13045521,13394604,13817368,14345092,14858047,15323623,15825246,16305957,16509299,16522970,16185070,15822839,15540914,15379374,15383834,15386435,15477369,15739363,16161347,16522060,17043459,17399109,17817219,18096368,18302536,18528721,18586459,18638844,18662693,18609393,18464589,18309709,18106090,17939563,17760860,17696615,17691813,17772325,18009839,18292341,18732625,19084701,19465522,19721009,20023400,20024890,20231466,20246567,20376684,20412189,20633969,20761802,21017119,21318349,21739935,22104086,22625212,23198766,23891685,24581506,25332102,26045880,26811404,27356178,27963886,28388924,28908125,29146377,29516579,29826857,30055758,30203857,30583772,30857648,31161897,31358318,31744463,31996526,32341854,32578399,32903561,33158123,33326289,33522646,33687500,33719906,33763859,33829870,33822882,33762731,33740279,33723235,33607890,33505721,33391675,33279967,33074750,32801218,32562911,32203414,31789932,31424033,31110429,30805449,30429475,30085480,29792167,29470958,29344331,29273896,29279405,29152733,28968725,28819438,28537885,28189179,27863578,27517986,27140300,26727209,26276724,25877325,25417373,25020520,24639799,24298455,23907885,23497035,23083341,22517049,22120513,21880309,21704800,21406073,21113865,20849907,20590918,20318014,20078318,19873152,19624634,19370611,19201526,18958209,18737996,18498280,18296933,18020240,17754151,17481231,17341764,17183333,16985471,16771233,16587433,16371484,16139722,15978302,15748589,15338392,14799421,14558781,14474503,14295013,14206002,14017013,13754667,13465771,13155434,12900438,12676086,12412232,12142001,11800634,11529752,11286046,11059657,10687322,10273151,10038468,9922599,9753538,9545419,9248264,9001415,8855273,8715573,8484108,8240007,7944689,7721828,7448559,7188052,6954795,6765879,6557447,6348510,6126893,5947536,5755046,5568369,5391588,5230898,5066636,4914050,4770467,4622986,4511727,4376924,4253689,4126007,4011310
